Star,Date,Name,Reaction,Review
5,2018-01-07,Asif Haider,0,it's really works... and enjoy able too😎👌...tnx pathaw apps
5,2018-10-06,Sabbir Ahmed,0,Nice
5,2018-06-13,Amir Babu,0,Very Nice...
5,2018-09-06,MD MONJURUL ISLAM,0,great app
5,2018-10-06,Nurul Alam,0,Nice app
5,2018-04-06,ZERO. BD,4,nice
5,2018-07-06,nahid khan,2,nice App love it too
5,2018-07-06,Merazul Islam Emran,2,Good Service😊
5,2018-06-15,Saikat Baidya,1,Nice
5,2018-06-13,Mohammad Nipon Ahmed,1,Good
5,2018-11-06,Ankshu Chowdhury,1,Good
5,2018-12-07,Md. Sabuj Miah,0,not good
5,2018-01-07,Sk Mahmud Hossain,0,Like it.
5,2018-06-18,A Google user,0,cool
5,2018-06-18,Rubayet hossain raufi,0,Pathao is best
5,2018-06-13,Adrith Ahsan,0,Good app.
5,2018-07-17,A Google user,0,Brilliant app.
5,2018-01-07,Shishir Paul,0,Love this app..👍
5,2018-01-07,Bondhu Dance Academy,0,Pathao is good share app
5,2018-06-07,Rafiqul Alam,0,All are address is not able able
5,2018-09-07,Khaled Ahmed,0,Love it
5,2018-07-22,A Google user,0,I like this app
5,2018-08-07,Shamim Ahsan,0,Good
5,2018-07-07,Shipon Ahmmed,0,Fine
5,2018-02-07,Hamidul Haque,0,Helpful
5,2018-06-30,Anamul Nirob,0,good
5,2018-01-07,Kazi Nurhossain,0,Fine
5,2018-06-22,Arfin Forid,0,Nice
5,2018-06-22,su jit,0,Good
5,2018-01-07,Tanvir Ali,0,Revolutionary.
5,2018-02-07,Ziaul HaQue,0,nice
5,2018-07-16,Ali Haider,0,Update your map
5,2018-06-23,A Google user,0,thanks
5,2018-08-06,BD Technology,0,Very Interests.
5,2018-06-14,A Google user,0,Very useful apps
5,2018-11-06,nimo nimo,1,vgood
5,2018-06-06,Louckman Hossain,1,Well
5,2018-05-06,A Google user,1,Thanks
5,2018-08-06,Mirza Ikram,2,Jusss
5,2018-10-06,Afranul Alam Arpon,0,Naaais
5,2018-05-06,A Google user,3,nice app
5,2018-07-06,Sp Shikdar,0,Like this app
5,2018-02-07,মোঃ সাঈদ হোসাইন,1,pathao....is good service
5,2018-05-07,Iqbal Miah,0,Really very good ride share in dhaka
5,2018-07-07,Fma Mannan,0,Very very pleased with the service of it. Proud to be a user.
5,2018-05-06,Kajal Khandker,2,Love this app .😘😘
5,2018-08-06,Hindi song Bangla song,0,আপনাদের এপচ খুব ভালো
5,2018-09-06,Sirajummunir Tahsin,0,just amazing pathao food
5,2018-04-06,Sagor Surjo,1,"I like this many... So,i like pathao"
5,2018-09-06,A Google user,0,Really Good.
5,2018-03-04,Babu Jinik,4,I like this sestem
5,2018-04-26,A Google user,3,Better feel
5,2018-04-30,md sufein,6,Best
5,2018-05-17,SIMON,0,thx
5,2018-10-06,A Google user,1,good😊
5,2018-01-30,abdul hakim,0,Excellent
5,2018-11-04,Iftekhar Mobin,0,Great
5,2018-05-15,Mohammad Ovi,0,nice
5,2018-05-28,Raiyan Ahmed,1,Best service. Never get disappointed
5,2018-04-29,Heron Kumar,5,Great
5,2018-04-05,Zearin Khan mow,4,nice
5,2018-05-31,Sikder Arif,0,overall good
5,2018-05-16,Nafim talukder,0,Helpful app
5,2018-09-05,A Google user,1,usefull apps
5,2018-09-05,RAFI AHmeD,1,Fast Rides
5,2018-05-07,Badhon kushtia,0,Good for Bangladesh forever
5,2018-08-05,AJRAF TV,0,very nice app
5,2018-05-15,Dewan Ajuad Hossain Rifat,1,Well
5,2018-09-05,Sagar Raz,1,Best one
5,2018-10-05,firoz hasan,1,Wow
5,2018-05-13,Engr.Faridul Aziz,1,Thanks
5,2018-11-05,A Google user,1,Hi
5,2018-04-29,Toufiq Apu,2,Thanks
5,2018-05-16,A Google user,0,It's great!
5,2018-05-06,A Google user,0,How R U....My All Friends.....
5,2018-11-05,HOLY QURAN,1,Wow
5,2018-05-20,Sabbir Ahmed,0,Nice service
5,2018-05-14,Tangim Islam Ratul,1,Good services
5,2018-05-16,ZIAUL HAQUE JEWEL,0,Thanks
5,2018-08-05,ESRAT JAHAN,2,its good
5,2018-04-05,Abdula Nur Udden Emon,3,excellent
5,2018-05-27,Taslima Sumi,0,Love it!
5,2018-06-21,A Google user,0,Service is good...
5,2018-05-15,Imran Hussain,1,Just best
5,2017-09-23,manjur morshed,0,"In instagram your page showed that from 21st-25th september,5 lucky winners will get fifa 18 free on ps4 if you download this app.I have downloaded this app now what will I do next?(please answer quickly)"
5,2017-03-04,jeet talukder,0,It's a amazing technology save time even save money. Thanks for this types of idea but if you could provide a helmet with your logo then it would be more fantastic. Once your add will increase and other hand customer will recognise easily that is yours company. Thanks please think about it
5,2017-11-30,Ahsanul Hoque,4,It's very good to have a transport app also in our country like Uber. It's very useful tho. Loved it.
5,2018-07-02,Fahim Raihan,0,"Stay out of Dhaka, nevertheless my favorite is pathao. Because, whenever I come to Dhaka, I use pathao. really amazing. just go ahead pathao. I hope you will soon start the service across the country."
5,2016-11-26,Sheikh Rifat,0,Dhaka city riders It's a totally new idea and new rides in  our lovely dhaka city. hope we will  benefited
5,2018-10-04,Nadim Mridha,0,"I am using pathao for long and I am very happy with it.specially food delivery is a great idea.Support,behave and timing is very good.Sometime it is not possible to visit our favourite restaurant in our busy life.Now I can order food from any place in Dhaka and anything of my choice by place,price a...Full ReviewI am using pathao for long and I am very happy with it.specially food delivery is a great idea.Support,behave and timing is very good.Sometime it is not possible to visit our favourite restaurant in our busy life.Now I can order food from any place in Dhaka and anything of my choice by place,price and quality.great job pathao.Thank you."
5,2018-09-04,Nazmul Naim,22,খুব ভালো একটি সার্ভিস।  তবে drug addicted আর unprofessional লোকদের নিয়োগ না দেয়ার অনুরোধ রইলো। ধন্যবাদ।।
5,2018-02-20,Osman Goni,0,I was hurry to catch my launch at sadarghat.I had smart phone wbut sadly no data was available so i could not connect it.I went mirpur2 to visit my friend from basundhra residential area. I met my friend passed wonderful time there. But it was too late to say good bye my friend.I was in mirpur 10  r...Full ReviewI was hurry to catch my launch at sadarghat.I had smart phone wbut sadly no data was available so i could not connect it.I went mirpur2 to visit my friend from basundhra residential area. I met my friend passed wonderful time there. But it was too late to say good bye my friend.I was in mirpur 10  rode on bus named bihongo which will go to sadarghat.I was too shocked to see the  jam cause it took more than thab 1.30 hour to reach only farmgate at it was 8.20 at my watch.I told my problem to nearby passengers they suggest me for pathao ..and it was just wow and awesome exprience to reach my destination and caught the launch on time with bless of Allah and an angel rider from patho.I loved that most memorsble pathao journey for my lifetime.
5,2018-03-30,Sahin - Commercial Jas Tex,6,This is helpful for traffic
5,2018-04-21,orpon shares,3,its been many days since I join this apps and do not offer me
5,2018-05-14,Faizur Rahman-Natore,1,after all nice app
5,2018-04-05,Solaiman Hossain,2,Thanks for the service.
5,2018-07-05,Siam Wazed,0,Everything is fine but all the services are not applicable in chittagong.
5,2018-02-05,ashraf hasan rubel,3,very usefull apps
5,2018-01-05,Monzur Hossain Patwary,3,Saves time & ensure timing everywhere.
5,2018-05-25,A Google user,0,yours service is slow
5,2018-05-15,Ehsanul Alam,1,Keep improving and all the best.
5,2018-07-05,পাপড়ীর পাতা দেখুন ও পরুন,5,that's is real service
5,2018-04-26,My Bangla Tech,6,Thanx to pathao.
5,2018-04-27,Agricultural And Entertainment A Best Channel,8,I am coming .
5,2018-06-26,Black Boy Devil,3,Helpful app. Time sever..
5,2018-05-15,A Google user,1,Apps ti slow
5,2018-05-18,Jessalyn Tithi Sarkar,1,its safe for girls.
5,2018-05-15,Avishek Sarker,1,It's a good app
5,2018-05-17,Saud Hossain,0,Tremendous service @bike sharing
5,2018-08-05,A Google user,1,It's good
5,2018-04-29,Rk Emøñ Khän,5,Nothing
5,2018-04-29,আলতপ সধতগ,5,well
5,2018-02-05,life is running well,3,Nice app
5,2018-04-30,M. Jahangir Hossain,7,osm
5,2018-05-15,Masud Jaman,1,its really good.
5,2018-06-05,Monir Khan,0,Thane pathao
5,2018-12-05,Monisha Hussain,2,Pathao Food service is superb
5,2018-05-18,pronoy akash,0,its better and its efficient for a traffic loaded country
5,2018-04-29,A Google user,4,Hmm.
5,2018-02-05,A Google user,2,It's good
5,2018-04-22,Iftekhar I Asif,23,Nice one.
5,2018-12-05,Koushik Roy,1,Incredible opportunity for us.
5,2018-05-13,Shofiqur Rahman,1,It's so nice
5,2018-05-21,Injamamul Haque Ayon,1,Good service. Satisfied
5,2018-10-04,A Google user,9,Really.....Pathao app is very useful...best of luck pathao app
5,2018-08-04,Mustafizur Rahman Masum,1,it's vry gd for me
5,2018-03-30,Pranto Hasan,5,very use full apps
5,2018-04-04,Rahul Islam,4,Good Service for both rider and passenger
5,2018-02-04,A Google user,1,This app is very nice. and so much profitable for students
5,2018-03-30,শিশির বিন্দু,21,আরোসহজ করলে এবং ভাড়াটা কিছু কমালে আরো বালো হয়।
5,2018-03-31,Julkifull Araf,4,On behalf of a students as myself its a good job apps for me just delivered the products and earn some money
5,2018-04-27,Sujon Chowdhury,0,good app
5,2018-02-04,Hasibul Hasan,5,Love it ❤️❤️
5,2018-04-28,md khourshed Alam,0,খুব ভাল
5,2018-01-04,taiyabur rahman,3,Helpful
5,2018-04-23,Riad khan,0,thanks
5,2018-08-04,Ras Tox,0,Wow
5,2018-05-04,MD Rasel Alli,1,ok
5,2018-07-04,A Google user,0,Its Amazing .......Totally Reliable
5,2018-02-04,Khandoker Mostafiz,2,I appreciate it.
5,2018-03-29,Hamidul Islam,12,Awsome
5,2018-01-04,Arif Khan,2,good... :)
5,2018-06-04,Bishwajit Deb,2,good service
5,2018-03-30,Mo N IR,4,well
5,2018-03-05,MH SOJOL,0,PATHAO that's great apps service
5,2018-05-30,Shahid khandaker,3,Just good
5,2018-03-30,M H Khan Hassan,4,useful
5,2018-07-14,mazharul pallab,0,"It's very convenient to move with their bikes.bt I think there's car 
service is not as good as Uber."
5,2018-09-05,Navina Kabir,1,I love Pathao
5,2018-03-05,Md Kutub,4,I dont no
5,2018-11-04,A Google user,4,good but need some improvement coz if it show bike company👏👏👏
5,2018-08-05,গেমিং গুরু,2,GooD JoB
5,2018-05-25,Md. Abdullah Al Mamun,0,Good
5,2018-05-24,Ariful Islam Shakil,0,Nice
5,2018-05-16,ktoufiq hasan,0,Good
5,2018-05-15,A Google user,0,Fine
5,2018-04-16,Tawsif Rahman,51,Very Convenient
5,2018-04-26,A Google user,5,nice
5,2018-07-05,Arifur Rahman,1,Better
5,2018-04-26,BD TRAVEL Dhaka,7,awesome
5,2018-05-15,Kanu Moillck,2,good
5,2018-05-14,Aseer Hai,2,Best
5,2018-05-05,Best Of YouTube,2,good
5,2018-05-14,Iftekhar Ifti,1,Good
5,2018-03-05,Suklal Ojha,2,Wonderful
5,2018-04-22,Ziaul Haque,4,"A very good application for availing Ride Sharing Service. Specially the 
bike ones."
5,2018-04-14,Ishmam H Pranto,5,"An app in need. Pathao is so far doing great, but concerned about pathao foods. It lacks a lot things."
5,2018-04-13,atef amer Shoumik,10,"Made life a lot easier. Thanks a lot. Would love to aid them in any 
possible way."
5,2018-07-05,Washiur Rahman,2,Works absolutely fine. No doubt.
5,2018-04-27,Mr Rahman,12,পাঠাও ম্যাপে সমস্যা করে একটু আপডেট করেন
5,2018-02-07,A Google user,2,"Not bad,but its Internet usage speed is very slow! If the updated version 
was found, it would have been perfect.Thanks."
5,2018-05-16,Munna Hasan,1,I have no promotional code last 3 months on rides
5,2018-11-05,Abdur Rahaman,1,this is very excellent food deliver app.
5,2018-01-05,A Google user,14,It is very beautiful apps And very helpful apps
5,2018-05-06,Motivational Videos,1,"First pathao show me 81 taka to my destination.After complete my ride ask 
me for 100 taka and i have to pay 100 taka"
5,2018-05-17,Shadman Sakib,1,The promo codes never work.
5,2018-06-27,A Google user,2,"I think authority should give the information about bike name during every 
ride along with bike number and biker name. Thus every passengers will be 
helped."
5,2018-01-07,Rokib Ahmed,0,"Train up driver properly. Don't let them know where We want to go and apply 
cancellation charge for driver if they accept the trip and then refuge to 
go..."
5,2018-04-05,Moynul Islam Shahin,4,Discover the necessary app for us Thank you so much.
5,2018-05-14,sabikun nahar,2,It's save time ... and low cost if we compare with taxi or cng...
5,2018-04-29,Russell Khan,10,I think it is a better solution in our daily life
5,2018-07-15,Mahmudul Hasan,4,It's a wonderful apps. Really helpful and save our time.
5,2018-01-07,Sky Asun,0,I am facing a problem .Is there any way to contact with patao .plz
5,2018-02-07,jahangir abdullah,1,At all prespactive your app and service are fine but recently  i can not apply my promo code
5,2018-11-07,A Google user,1,"Pathao has revolutionised travelling time expense, and also convenience. 
This is an excellent idea, which connects virtual world with our real life 
in an excellent and positive manner."
5,2018-02-07,Abdullah Al Mamun,0,"Improve mapping system to show the vehicle position and include Customer 
Care no. To complain immediately."
5,2018-04-28,Mohammad Shamsul Alam,5,Good app and idea
5,2018-05-14,Taj rian,1,Its a awsame apps... iys costs is low so I am happy to travel with this
5,2018-04-28,A Google user,4,very nice initiative and thanks for this creative idea
5,2018-05-16,mainur rahman,1,It's a good service media for all💜
5,2018-05-14,Rabbee Khan,1,Very useful app to ride along city
5,2018-05-14,Rashedul Hasan,1,good apps... by updating please inform us.
5,2018-04-25,Azizul Coxbazar,6,pls do rating like uber
5,2018-02-05,Petals Sujan,11,This is really helpful.......
5,2018-05-16,A Google user,1,"Good,but need more experienced driver"
5,2018-05-15,A Google user,2,It provides very helpful service
5,2018-02-05,Abrar Hamim,5,Very Good....keep it up
5,2018-02-05,Dare Devil,6,I m pleased with this app....
5,2018-04-26,Ratul Hasan,6,Pls add report button and cash refund option
5,2018-04-28,Mohammad Babar,6,Movement very much easy by patho in crowd city like Dhaka
5,2018-03-06,Mi7,0,Good service.
5,2018-05-15,Shoyeb Hassan,0,Life become easy now! 😍
5,2018-05-13,M R,9,excellent
5,2017-03-12,People's Republic Of Bangladesh,1,"I am fully Satisfied with this service and wish u all best luck with ""Pathao"". 01-12-2017"
5,2017-07-12,A Google user,1,very very slow app..... Please less money for ride
5,2017-11-28,masukur rahman,7,"গতকাল আমি দারুন, গ্রেটফুল সেবা পাইছি, সেটা থেংক্স দিযা হবে না, 💯👍"
5,2017-11-21,Fahad Rahman,6,"It's good ,but Sarver not updated ,update pathao Sarver."
5,2017-08-12,Rubaite RAYGUN,0,A very good app & first time this type of service in Bangladesh. Hope it will  take Bangladesh to higher level  of country in Future    INSHALLAH.
5,2018-01-17,dj naim,0,Nice
5,2017-11-24,Asm Naim Uddin,1,its awesome app
5,2017-10-12,Abdul Alim,0,Good service
5,2017-11-29,sudipto mondal,0,Just great
5,2017-04-12,ES EsRaFiL,0,nice app
5,2017-11-22,Sultan Mahmud,0,Good app
5,2017-11-22,Rayan Ahmed,0,Best for Dhaka
5,2017-01-12,King of 2018,0,good app
5,2018-05-03,Mixxer Blender,0,work full
5,2017-11-27,Jahanul Maril,0,very  good
5,2017-12-20,Rajib Sabu,0,good job
5,2018-01-24,Forhad Hossain,0,so nice
5,2017-12-21,EN&FUN,0,love the app
5,2017-11-26,A Google user,0,Very Good
5,2017-07-12,youllash rayhan,0,Very nice
5,2017-11-18,Myne Uddin,3,Good
5,2017-07-12,Mahmud hasan,0,good app
5,2017-11-23,silvee tandra,3,Good
5,2018-05-04,saad Hossain,0,Good job
5,2017-05-12,Swarup Saha,0,Guys! I have already used this service more than 16 times.I am really Happy Thanks Pathao Team
5,2017-11-18,khaled mounsur,2,Excellent
5,2017-07-12,A Google user,0,Bujhlam na Sobi atto kharap review dye na....pathao aro improve krbe...ami mono kri uber thke pathao vlo....onk
5,2017-11-27,Md Harry,6,দেখা যাক কিভাবে কাজ করে  আই আপ্পস
5,2017-11-26,Md. Niaz Morshed,2,very good service
5,2017-11-27,Zannatul Ferdous,2,very good service
5,2017-12-12,zazba zazba,0,Pathao drive is very good and essential service for this time.
5,2017-04-12,Nournoby Hossain,2,Varata bashe monahoy
5,2017-01-12,Android Games Mod,0,This app is so good and ads on youtube is vary good.
5,2018-01-16,Mir Tahin,1,good for quick travel
5,2017-05-12,Jubayer Islam,2,good one but need to improve lot
5,2017-11-23,Stinger Rhonda,9,Very reliable and affordable! I'd say this is the perfect way to travel in Bangladesh.
5,2017-04-12,Hafizur Rahman,11,I think it is very helpful and useful initiative in the era of modern communication. And their services are also well
5,2017-11-26,Md. Sadirul Islam Shòvón,10,"Fastest way to get around in Dhaka. Don't know why, but it puts a smile on your face during the ride :)"
5,2018-01-03,Tanvir Antu,0,"Very good service for the heavy traffic city llike Dhaka. But, some drivers demand more money than the showing fare. They behave like CNG drivers. Pathao should follow up this."
5,2017-11-27,Mohammod Asraful Munim,11,This is just awesome. I have already started to love it. Drivers are so much modest & gentle. Try to increase the number of drives and recruit mkre quality drivera. You are doing a great job for Dhaka City dwellers. Wish you a very good luck Pathao team.
5,2017-11-22,Obin Tahmid,15,Awesome app. Been using it since forever and will continue using it. BUT one problem. WHY do the riders call for the pickup address?? Dont they have it on their screen????
5,2017-12-25,Shabib Hossain,8,Overall it's a good service. But the rating system should be upgraded to 5 star rating system. And more cars should be added to carpool. Bikers or drivers should have the mentality to go anywhere. Best of luck. Please update the system also.
5,2017-10-12,Tusar Karmoker,17,"You can move easily within a short time anywhere with this service. And, this is reasonable than other service. But very few of time got worse service as they not provide sufficient safety tools like helmet. Otherwise its better than any other service."
5,2018-07-22,mohammed Shah,0,good
5,2018-05-03,Mohammad Shahajada,0,nice
5,2017-12-23,Md Sajjad Amin Masud,0,Good
5,2017-12-18,A Google user,0,good
5,2017-11-21,Hasan Chowdhury,37,"guys... This app is awesome, CNG এর চেয়ে এটা অনেক ভাল, যাতায়াতে সময়ও অনেক কম লাগে। fg3gl  এই code টা use করলে আপনি পাবেন প্রথম রাইডে ৫০% ছাড়, সাথে আমিও পাবো একটি রাইডে ৫০% ছাড়।"
5,2017-11-18,subash chandra Halder,10,Need to show estimated fare before start by passengers ..
5,2017-11-17,Minhaz M Zahin,22,"As per last update on 16 Nov 2017, its about to show ""Nearby Rider"". but its not working."
5,2017-08-12,Copyright Express,1,মনে হোচ্ছে সার্ভিস টি ভাল। কিন্তু সার্ভিস টি ঢাকার দোহার এ চালু নেই।থাকলে খুব ভাল হোতো। আসা করি খুব তারা তারি চালু হবে।
5,2017-11-20,Rakibul Hassan,5,Very good and user-friendly.
5,2017-11-20,parmita tithi,10,Though its my ist ride...but i think its awsome...
5,2017-11-25,অভ্রনীল আকাশ,2,just wow.love this app
5,2017-11-22,Syed Rabbul Hassan,0,awesome
5,2017-11-22,abdullah Nil,0,Good
5,2017-11-17,Mamun Khan,5,Good
5,2017-11-25,acousticmunna,0,it's very good
5,2017-11-26,Bishal Ahmad,0,super
5,2017-10-12,Masad Ahmed,0,that's very good
5,2017-03-12,A Google user,0,tnQ
5,2017-10-12,dip dcosta,0,wow
5,2017-11-20,Khuku Moni,1,like it
5,2017-11-27,MDbillal 017486,0,BIllal
5,2017-12-12,Hridoy Ahmed,0,wonderful service.
5,2017-12-23,Hasan Rahman,0,it's a wonderful app
5,2017-08-12,A Google user,1,Best in class
5,2017-11-28,Nasif Hasan,1,fast and convenient
5,2018-01-29,BD Gaming,0,Best App in Bangladesh
5,2017-12-13,Arafat Rahman,0,better idea thanks
5,2017-02-12,Auntor Auntu,0,সুন্দর
5,2018-05-14,shohana selim,0,Good but more develop need 😊
5,2017-12-25,Rajib Hossain,0,Good
5,2018-02-24,Anik khan,0,Nice
5,2018-01-18,Ratoshi Jabin,2,Love it
5,2018-02-15,mainuddin ahmed,0,Very good
5,2018-10-01,BD Saif,1,Nice Amazing
5,2018-01-14,Mad Max,0,👍👍👍👍👍👍
5,2018-01-19,Ariful islam,1,moy
5,2018-09-03,Nazmul Huda,0,Good
5,2018-06-01,MD NAIMUR RASHED,7,nice
5,2018-01-14,মোস্তাক ফাজিল,0,ফান্তাস্টিক
5,2018-01-19,"have a fun, take it easy",1,Good apps
5,2018-01-19,A Google user,1,Good app
5,2017-12-14,Faisal Hossain Rizvi,0,Best friend in need
5,2017-06-12,Md. Hossain,0,Nice
5,2017-12-13,Mehedi Riyadh,0,Great ever!
5,2017-11-27,Sadip Saha,0,vary good apps engoy it
5,2018-01-18,Kaizer Iqbal,0,Love it
5,2017-11-21,Foxter Draco,0,Best
5,2017-08-12,Md Selim,0,Nice
5,2017-01-12,Green Octopus.,2,Nice
5,2017-05-12,Arif Khan,0,Good
5,2017-11-26,NIR Islam,0,nice
5,2017-11-26,MD AKASH,0,nice
5,2017-08-12,Ehsanul Islam Ehsan,0,love it..
5,2017-11-17,S_H_E_I_K_H,1,Best
5,2017-11-19,Farhan Khan,1,Excellent
5,2017-02-12,Riyad Hossain,0,Good
5,2017-12-13,iftikhar zaman,0,just excellent....
5,2017-11-22,Munadil Fahad,4,Outstanding
5,2017-03-12,Noman,1,Awesome!
5,2017-11-24,মোঃ ইউনুছ মিয়া,2,useful system to ride
5,2018-03-22,wAiS Kafia,0,In one word amazing... !
5,2017-11-24,rakib ahmed,1,i think it's better way.
5,2017-06-12,Sakibul Islam,2,Nice app
5,2017-11-24,Md.Abdur Rahman,2,Handy app
5,2017-09-12,asikur tarek,0,good...  idea thanx  pathao
5,2017-02-12,MH Sohag,2,GREAT JOB
5,2017-03-12,Mahmudul Hasan,0,Fast safe and secured. Gr8
5,2017-03-12,mahin khan,0,"Great app , with great service"
5,2017-04-12,Md. Reazur Rahman,1,keep improving.
5,2017-11-17,Suprio Deb Purkayastha,4,wonderfull
5,2018-06-01,Setu Shaminur,0,very good app ever I have seen
5,2017-01-12,Masudur Rahman,1,"Good, should be best."
5,2017-08-12,A Google user,0,Its really good Arrive right time in Dhaka..
5,2018-12-03,Farhan Ahmed,1,Upgrade the map
5,2017-11-22,Rasel Ahmed Noyon,0,"আ‌মি Sunmer এ যখন গে‌ছিলাম তখন আপনা‌দের টিম এ অ‌নেক এ বল‌ছে app টা নি‌তে, কিন্তু কেন নিতাম সেটা ওরা ভা‌লো ভা‌বে ব‌লে নাই, আজ প্রথমআ‌লোর খবর এ আপনা‌দের বেশ সুনাম ছড়া‌চ্ছে ,তাই ভাবলাম দে‌খি app টা কেমন !"
5,2018-12-03,Neowaj BD15,1,Joy pathao
5,2018-02-23,Ronokul Islam,4,Shuvo Samara
5,2018-03-19,Mehedi Hasan,0,I like it
5,2018-03-14,Debashis Biswas,1,very helpful app. you must use.
5,2018-03-23,abusayem sagor,0,I think this is a best riding in Bangladesh.
5,2018-08-02,Mahmud Hasan,5,nice app
5,2018-07-20,A Google user,1,pathao is so helpful.
5,2018-03-23,steven smith,0,very good travel and save many time
5,2018-07-02,farjanaislam mou,12,Its convenient for women
5,2018-02-15,JAY Karmakar,3,Best app for me
5,2018-03-16,A Google user,2,It is very helpful i like it
5,2018-11-04,Md. Ali Azam,0,need improvment
5,2018-11-02,Shuvo Likes,3,quite fast
5,2018-11-03,Ashik Hasan,0,very usefull for bd
5,2018-02-17,Khurshid Alam,0,have a safe ride
5,2018-03-24,Md Saif,0,this is good apps for me.
5,2018-02-17,MD. NOMAN,2,It's a good app...
5,2018-03-26,Siyam H,0,it's very very useful app.
5,2018-03-20,RS Raj,0,Super apps..mind blowing.
5,2018-04-18,Arif Khan Joy,0,Thanks for Pathao+ I love Pathao
5,2018-03-14,Imtiaz Arnob,0,it's great. it's saves time and money. easy and comfortable..
5,2018-03-23,meraz hossain,0,Nice thanks for pathao app
5,2018-03-19,Muhaiminul Islam,3,helpful :)
5,2018-07-23,Nur mohammad,1,Excellent ☺️
5,2018-02-26,trilok chakma,1,So far so good
5,2018-07-27,A Google user,4,Very good service
5,2018-06-05,shamma _589,0,"I love Pathao Food. Food was fast and hot. But GPS shows my address wrong. 
And also I cannot order more than one restaurant in a single order."
5,2018-02-25,MD Jahed,21,পাঠাও একটি সম্মান জনক আয়ের মাধ্যম যা কত বেকারদের আস্থা হয়ে দারিয়েছে আমি পুরান ঢাকার ছেলে এলাকার অনেকে এই কাজে নিয়োজিত আছে দেখে খুব ভাল লাগে বেকারত্ব দূরের জন্য সুন্দর ভুমিকা পালন করছে ♥ ধন্যবাদ ♥ পাঠাও♥♥
5,2018-04-03,Ujayer Ahmed,37,"I ordered some food.Delivery was fast, awesome app, really helps out ppl who needs food quickly. However I didn't find the delivery charge reasonable. All over .. Good job!"
5,2018-03-23,Borhan Uddin,4,Fine Welk
5,2018-09-03,Akbar Ali,7,"It'll be better, if you keep another sign up system. Why i've to use kit's system! Develop your own sign up system."
5,2018-03-19,asaduzzaman nipu,2,ধলপুর থেকে মালিবাগে সিএনজি ভাড়া দিলাম ১৫০ টাকা আর আসলাম পাঠাও রাইডে ৯২ টাকা সাস্রয় ৫৮ টাকা
5,2018-03-03,Taj-E-Solaiman Akanda,5,A much needed system dhaka had to find out.. Lots of areas to improve but appreciated overall performance and service quality
5,2018-09-03,Md.Shafiqul Islam,8,Most useful app. Reduced a both cost and pain . Thanks pathao team
5,2018-07-22,Shahidul Islam Paplu,1,good app
5,2018-07-22,Ishaque Khan,1,this app to good
5,2018-02-16,মাহদী হাসান,16,"সবকিছু ঠিক আছে, তবে রাইডার গন হেলমেট কেন বহন করেন না? আমি রামপুরা থেকে মিরপুর ১৪ তে যেতে তিন তিনবার চেষ্টা করার পরেও নিজের জন্যে হেলমেট ওয়ালা রাইডার পেলাম না যার কারনে আমি সময় বাঁচিয়ে ক্যান্টনমেন্ট হয়ে যেতে পারি নাই। ঘুরে ফিরে গেছি।  হেলমেট থাকলে ভোগান্তি হতো না তাছাড়া খুব ভালো সার্ভিস :)"
5,2018-07-22,A Google user,1,this is a good app
5,2018-12-02,Fahim Anjon,9,"It's an amazing app.I loved it.Point to be noted,by going through pathao one can skip traffic jam."
5,2018-06-02,Ahamed Siam,5,So o o  goood.
5,2018-04-03,Johura Begum,1,It's Good
5,2018-07-29,didarul alam,1,helmet should be mendetory
5,2018-04-03,MD. Showkat Gani,1,Its good for share ride
5,2018-11-03,Tanjila Ahmed Medha,1,bestest app.. I just loved it 😍😍😍😍😍
5,2018-01-21,Shamim Ahmed,2,Unprofessional rider may accident. Too much expensive riding.promo code not work .I suggest every one void it.
5,2017-12-12,Asif Sohan,0,Need more improve in time
5,2017-11-28,Sakib Salehine,2,Best Transportation App in Bangladesh
5,2018-01-25,Rejaul karim RAJO,3,It's helpful us
5,2017-11-25,A Google user,1,Wow this apps is very good i m enjoy
5,2017-11-22,M Mahabubur Rhaman,2,"Clean, nice and decent service"
5,2017-11-17,Shimul Diu,7,I m totally fan of it..
5,2017-01-12,MuSiC mind,3,I help me to skip traffic.
5,2017-11-12,mizanur rahman,0,notification ashe na...khub kom support kre.....ride rqst ashe na bllei chole ei virsion ta te.....purano ta vlo chilo...oi puran ta kivave download krbo
5,2017-11-19,Abdullah Monsur,7,very useful for moving in dhaka city
5,2017-11-24,OMAR AHMAD,9,very helpful & time saving..
5,2017-05-12,S. M. Aabir yamin,1,It's a fantastic Idea.
5,2017-06-12,BD 8 BALL POOL,1,Best service
5,2017-11-23,MOHAMMAD EASEEN,2,easy to get rides in city
5,2017-05-12,Saddam Hossain,0,অনেক ভালো service 👍👍👍
5,2017-04-12,Tayab Ahmed,1,thanks for app & service 😊😊😊
5,2017-11-21,hathaat hosan,2,gufjf hmmmmm
5,2017-05-12,রিদ‌ওয়ান রাইসুল ইসলাম,2,Essential app..
5,2018-03-24,NeW ToN,0,wow super app
5,2018-03-18,Toufique Ahmed,1,Good service but driver need training i think.
5,2018-02-19,Abidur Rahman,1,"Love pathao , it's very easy to get a ride ."
5,2018-07-19,A Google user,3,Effective cost
5,2018-02-15,A Google user,2,app solo
5,2018-08-02,CR RONGON,5,Give more discount
5,2018-09-03,A Google user,3,Best service of pathao food by far
